part_id,part_name,invoice_date,unit_price,quantity,currency,project_code,project,oem,segment,project_volume,project_localisation,vendor_code,vendor,vendor_origin,vendor_import_dependency,vendor_reprice_months,category_code,category,material,complexity_tier,annual_part_volume,weight_kg,po_id
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2024-09-20,23.5445,13,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202409-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2024-10-06,23.8033,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202410-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2024-11-06,23.5291,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202411-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2024-12-06,24.0829,39,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202412-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2024-12-13,23.9383,11,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202412-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-01-06,24.9231,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202501-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-02-06,25.4011,17,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202502-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-02-13,24.9083,13,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202502-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-02-20,25.0565,20,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202502-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-03-06,24.6292,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202503-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-04-06,25.4676,24,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202504-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-04-13,25.4415,10,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202504-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-04-20,25.4537,16,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202504-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-05-06,25.9485,35,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202505-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-05-13,25.478,15,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202505-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-06-06,25.6929,7,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202506-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-06-13,25.5902,43,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202506-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-07-06,26.1271,22,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202507-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-07-13,26.1686,8,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202507-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-07-20,26.356,20,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202507-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-08-06,26.2965,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202508-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-09-06,25.5339,25,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202509-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-09-13,25.8756,25,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202509-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-10-06,26.5592,15,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202510-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-10-13,26.7951,17,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202510-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-10-20,26.528,18,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202510-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-11-06,26.2274,44,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202511-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-11-13,26.4195,6,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202511-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-12-06,27.4228,11,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202512-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-12-13,26.7232,10,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202512-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2025-12-20,26.8355,29,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202512-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-01-06,26.4717,13,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202601-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-01-13,26.8051,25,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202601-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-01-20,26.5199,12,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202601-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-02-06,27.8512,46,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202602-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-02-13,27.2876,4,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202602-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-03-06,27.9761,24,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202603-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-03-13,27.3768,26,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202603-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-04-06,27.1483,10,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202604-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-04-13,27.2095,36,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202604-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-04-20,27.0847,5,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202604-3
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-05-06,27.1278,9,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202605-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-05-13,27.0376,41,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202605-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-06-06,28.1812,10,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202606-1
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-06-13,28.1574,26,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202606-2
KDQ-FST-00125,Fasteners A25 - SKODA Kodiaq (JBM Auto),2026-06-20,28.2709,14,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,JBM,JBM Auto,domestic,0.14,12,FST,Fasteners,Steel,A,8051,2.251,PO-KDQ-FST-00125-202606-3
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-07-06,1199.8246,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202307-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-08-06,1245.8121,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202308-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-09-06,1197.8918,21,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202309-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-09-13,1199.5909,29,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202309-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-10-06,1192.6256,19,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202310-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-10-13,1220.5452,16,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202310-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-10-20,1224.9364,15,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202310-3
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-11-06,1239.8269,39,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202311-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-11-13,1246.7056,11,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202311-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-12-06,1210.5815,43,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202312-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2023-12-13,1225.5516,7,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202312-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-01-06,1201.1764,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202401-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-02-06,1185.8731,12,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202402-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-02-13,1188.8677,38,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202402-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-03-06,1233.7306,2,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202403-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-03-13,1226.4749,48,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202403-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-04-06,1215.4182,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202404-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-05-06,1254.9957,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202405-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-06-06,,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202406-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-07-06,1283.1959,3,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202407-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-07-13,1276.5748,46,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202407-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-07-20,1258.3481,1,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202407-3
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-08-06,1258.1873,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202408-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-09-06,1243.4021,15,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202409-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-09-13,1239.7633,35,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202409-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-10-06,1220.0503,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202410-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-11-06,1233.6984,3,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202411-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-11-13,1234.9927,42,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202411-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-11-20,1227.3804,6,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202411-3
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2024-12-06,1254.4749,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202412-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-01-06,1199.331,40,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202501-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-01-13,1204.7069,5,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202501-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-01-20,1184.3943,5,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202501-3
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-02-06,1266.189,32,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202502-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-02-13,1248.381,18,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202502-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-03-06,1257.7301,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202503-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-04-06,1299.3661,32,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202504-1
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-04-13,1289.2419,17,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202504-2
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-04-20,1310.1711,1,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202504-3
KDQ-BDY-00131,Body Stampings A01 - SKODA Kodiaq (Endurance Technologies),2025-05-06,1350.4121,50,INR,KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,END,Endurance Technologies,domestic,0.2,3,BDY,Body Stampings,Steel,A,3398,8.887,PO-KDQ-BDY-00131-202505-1
