month,price,part_id,part_name,project_code,project,oem,segment,project_volume,project_localisation,vendor_code,vendor,vendor_origin,vendor_import_dependency,vendor_reprice_months,category_code,category,material,complexity_tier,annual_part_volume,weight_kg,true_eur_beta,true_usd_beta,true_fx_lag,is_anomaly_part,anomaly_type,fx_eurinr,fx_usdinr
2026-04-01,8863.78,KDQ-LGT-00053,Lighting B36 - SKODA Kodiaq (Minda Industries),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,MND,Minda Industries,domestic,0.28,3,LGT,Lighting,Polycarbonate,B,17469,0.94,0.026262,0.130579,4,False,,109.48288,93.5245
2026-05-01,8617.28,KDQ-LGT-00053,Lighting B36 - SKODA Kodiaq (Minda Industries),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,MND,Minda Industries,domestic,0.28,3,LGT,Lighting,Polycarbonate,B,17469,0.94,0.026262,0.130579,4,False,,111.53676499999999,95.553
2026-06-01,8743.26,KDQ-LGT-00053,Lighting B36 - SKODA Kodiaq (Minda Industries),KDQ,SKODA Kodiaq,SKODA,Full-size SUV (CKD),4200,0.35,MND,Minda Industries,domestic,0.28,3,LGT,Lighting,Polycarbonate,B,17469,0.94,0.026262,0.130579,4,False,,109.34506818181818,94.9309090909091
2023-07-01,1867.28,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.83948571428571,82.14904761904762
2023-08-01,1899.43,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.35175652173913,82.82347826086956
2023-09-01,1901.62,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,88.73720952380953,83.05904761904762
2023-10-01,1933.82,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,87.89371818181819,83.21363636363637
2023-11-01,1862.53,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.0102,83.27818181818182
2023-12-01,1953.04,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.80093684210526,83.28210526315789
2024-01-01,2002.67,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.63474545454545,83.11363636363636
2024-02-01,2060.54,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,89.56081904761905,82.96904761904761
2024-03-01,2065.62,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.251545,83.0135
2024-04-01,2118.54,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,89.46758571428572,83.39857142857143
2024-05-01,2059.68,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.15726818181818,83.38318181818182
2024-06-01,2099.5,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,89.81055,83.4745
2024-07-01,2058.5,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.65571304347826,83.59869565217392
2024-08-01,1987.23,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,92.4061590909091,83.91272727272727
2024-09-01,1981.19,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,93.08081904761904,83.81190476190476
2024-10-01,2006.32,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,91.62662173913043,84.02739130434782
2024-11-01,1983.44,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,89.67171428571429,84.35809523809523
2024-12-01,2045.47,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,89.04529,84.97749999999999
2025-01-01,2030.51,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,89.34174999999999,86.29
2025-02-01,2015.83,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,90.63464,87.0445
2025-03-01,2160.32,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,93.49850476190475,86.52000000000001
2025-04-01,2225.42,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,95.97231500000001,85.5845
2025-05-01,2207.65,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,96.14273809523809,85.24904761904762
2025-06-01,2242.0,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,98.97820952380951,85.94857142857143
2025-07-01,2300.35,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,100.60428695652173,86.16173913043478
2025-08-01,2288.04,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,101.84248095238097,87.55714285714286
2025-09-01,2259.47,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,103.60232727272728,88.30454545454546
2025-10-01,2275.61,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,102.8353,88.41913043478262
2025-11-01,2209.59,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,102.71007999999999,88.8485
2025-12-01,2262.33,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,105.41314285714286,90.02904761904763
2026-01-01,2293.57,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,106.6825619047619,90.87952380952382
2026-02-01,2334.77,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,107.32028,90.7655
2026-03-01,2386.66,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,107.34460454545454,92.875
2026-04-01,2445.71,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,109.48288,93.5245
2026-05-01,2459.42,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,111.53676499999999,95.553
2026-06-01,,KUS-SNS-00054,Sensors A05 - SKODA Kushaq (Aptiv India),KUS,SKODA Kushaq,SKODA,Compact SUV,48000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,A,185749,3.328,0.134025,0.176482,4,False,,109.34506818181818,94.9309090909091
2023-07-01,3594.0,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.83948571428571,82.14904761904762
2023-08-01,3457.41,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.35175652173913,82.82347826086956
2023-09-01,3420.37,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,88.73720952380953,83.05904761904762
2023-10-01,3389.01,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,87.89371818181819,83.21363636363637
2023-11-01,3422.93,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.0102,83.27818181818182
2023-12-01,3315.27,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.80093684210526,83.28210526315789
2024-01-01,3479.48,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.63474545454545,83.11363636363636
2024-02-01,3485.11,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,89.56081904761905,82.96904761904761
2024-03-01,3651.6,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.251545,83.0135
2024-04-01,3630.05,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,89.46758571428572,83.39857142857143
2024-05-01,3662.49,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.15726818181818,83.38318181818182
2024-06-01,3775.92,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,89.81055,83.4745
2024-07-01,3669.19,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.65571304347826,83.59869565217392
2024-08-01,3678.47,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,92.4061590909091,83.91272727272727
2024-09-01,3611.13,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,93.08081904761904,83.81190476190476
2024-10-01,3577.93,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,91.62662173913043,84.02739130434782
2024-11-01,3528.45,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,89.67171428571429,84.35809523809523
2024-12-01,3602.43,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,89.04529,84.97749999999999
2025-01-01,3597.09,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,89.34174999999999,86.29
2025-02-01,3577.02,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,90.63464,87.0445
2025-03-01,3619.7,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,93.49850476190475,86.52000000000001
2025-04-01,3708.58,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,95.97231500000001,85.5845
2025-05-01,3774.38,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,96.14273809523809,85.24904761904762
2025-06-01,3864.32,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,98.97820952380951,85.94857142857143
2025-07-01,3943.55,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,100.60428695652173,86.16173913043478
2025-08-01,3791.26,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,101.84248095238097,87.55714285714286
2025-09-01,3716.27,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,103.60232727272728,88.30454545454546
2025-10-01,3616.4,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,102.8353,88.41913043478262
2025-11-01,3798.09,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,102.71007999999999,88.8485
2025-12-01,3846.93,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,105.41314285714286,90.02904761904763
2026-01-01,3891.62,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,106.6825619047619,90.87952380952382
2026-02-01,3842.56,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,107.32028,90.7655
2026-03-01,3972.0,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,107.34460454545454,92.875
2026-04-01,4088.79,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,109.48288,93.5245
2026-05-01,4061.36,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,111.53676499999999,95.553
2026-06-01,4145.65,SLV-SNS-00055,Sensors C32 - SKODA Slavia (Aptiv India),SLV,SKODA Slavia,SKODA,Sedan,31000,0.95,APT,Aptiv India,international,0.6,3,SNS,Sensors,Silicon,C,117263,1.401,0.134025,0.176482,4,False,,109.34506818181818,94.9309090909091
2023-07-01,1908.2,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.83948571428571,82.14904761904762
2023-08-01,1803.74,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.35175652173913,82.82347826086956
2023-09-01,1742.75,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,88.73720952380953,83.05904761904762
2023-10-01,1714.07,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,87.89371818181819,83.21363636363637
2023-11-01,1781.97,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.0102,83.27818181818182
2023-12-01,1807.38,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.80093684210526,83.28210526315789
2024-01-01,1794.19,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.63474545454545,83.11363636363636
2024-02-01,1806.95,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,89.56081904761905,82.96904761904761
2024-03-01,1806.08,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.251545,83.0135
2024-04-01,1867.4,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,89.46758571428572,83.39857142857143
2024-05-01,1858.55,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.15726818181818,83.38318181818182
2024-06-01,1840.52,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,89.81055,83.4745
2024-07-01,1854.88,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,90.65571304347826,83.59869565217392
2024-08-01,1810.96,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,92.4061590909091,83.91272727272727
2024-09-01,1792.96,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,93.08081904761904,83.81190476190476
2024-10-01,1777.35,KYL-SNS-00056,Sensors C06 - SKODA Kylaq (Valeo India),KYL,SKODA Kylaq,SKODA,Sub-4m SUV,62000,0.96,VLO,Valeo India,international,0.54,3,SNS,Sensors,Silicon,C,59106,0.819,0.156212,0.119235,4,False,,91.62662173913043,84.02739130434782
